Dates,Volume
2021-01-27 11:03:00,509.61
2021-01-27 11:04:00,541.96
2021-01-27 11:05:00,330.89
2021-01-27 11:06:00,138.72
2021-01-27 11:07:00,124.71
2021-01-27 11:08:00,130.58
2021-01-27 11:09:00,118.05
2021-01-27 11:10:00,166.67
2021-01-27 11:11:00,99.26
2021-01-27 11:12:00,158.16
2021-01-27 11:13:00,647.81
2021-01-27 11:14:00,89.81
2021-01-27 11:15:00,160.17
2021-01-27 11:16:00,175.57
2021-01-27 11:17:00,228.7
2021-01-27 11:18:00,405.01
2021-01-27 11:19:00,451.95
2021-01-27 11:20:00,211.31
2021-01-27 11:21:00,170.2
2021-01-27 11:22:00,229.31
2021-01-27 11:23:00,214.04
2021-01-27 11:24:00,172.91
2021-01-27 11:25:00,212.63
2021-01-27 11:26:00,202.59
2021-01-27 11:27:00,245.83
2021-01-27 11:28:00,123.77
2021-01-27 11:29:00,313.78
2021-01-27 11:30:00,240.86
2021-01-28 09:30:00,8078.37
2021-01-28 09:31:00,1402.09
2021-01-28 09:32:00,1354.72
2021-01-28 09:33:00,1509.24
2021-01-28 09:34:00,1027.63
2021-01-28 09:35:00,692.52
2021-01-28 09:36:00,710.11
2021-01-28 09:37:00,445.6
2021-01-28 09:38:00,554.14
2021-01-28 09:39:00,1296.45
2021-01-28 09:40:00,278.25
2021-01-28 09:41:00,601.85
2021-01-28 09:42:00,1601.99
2021-01-28 09:43:00,1484.76
2021-01-28 09:44:00,1098.66
2021-01-28 09:45:00,438.33
2021-01-28 09:46:00,546.96
2021-01-28 09:47:00,851.52
2021-01-28 09:48:00,718.81
2021-01-28 09:49:00,729.78
2021-01-28 09:50:00,452.83
2021-01-28 09:51:00,340.6
2021-01-28 09:52:00,613.15
2021-01-28 09:53:00,979.39
2021-01-28 09:54:00,786.13
2021-01-28 09:55:00,1873.75
2021-01-28 09:56:00,798.35
2021-01-28 09:57:00,937.35
2021-01-28 09:58:00,640.7
2021-01-28 09:59:00,941.02
2021-01-28 10:00:00,436.21
2021-01-28 10:01:00,710.4
2021-01-28 10:02:00,524.1
2021-01-28 10:03:00,569.57
2021-01-28 10:04:00,649.24
2021-01-28 10:05:00,443.6
2021-01-28 10:06:00,530.51
2021-01-28 10:07:00,392.55
2021-01-28 10:08:00,389.28
2021-01-28 10:09:00,360.41
2021-01-28 10:10:00,243.65
2021-01-28 10:11:00,768.48
2021-01-28 10:12:00,233.54
2021-01-28 10:13:00,464.6
2021-01-28 10:14:00,377.41
2021-01-28 10:15:00,375.3
2021-01-28 10:16:00,405.74
2021-01-28 10:17:00,734.61
2021-01-28 10:18:00,244.27
2021-01-28 10:19:00,406.57
2021-01-28 10:20:00,585.32
2021-01-28 10:21:00,392.15
2021-01-28 10:22:00,353.52
2021-01-28 10:23:00,520.0
2021-01-28 10:24:00,447.04
2021-01-28 10:25:00,921.04
2021-01-28 10:26:00,681.8
2021-01-28 10:27:00,423.05
2021-01-28 10:28:00,883.6
2021-01-28 10:29:00,892.66
2021-01-28 10:30:00,1115.26
2021-01-28 10:31:00,1317.07
2021-01-28 10:32:00,1676.32
2021-01-28 10:33:00,1062.76
2021-01-28 10:34:00,1699.29
2021-01-28 10:35:00,845.34
2021-01-28 10:36:00,436.59
2021-01-28 10:37:00,514.89
2021-01-28 10:38:00,1576.25
2021-01-28 10:39:00,584.11
2021-01-28 10:40:00,847.97
2021-01-28 10:41:00,519.34
2021-01-28 10:42:00,413.39
2021-01-28 10:43:00,300.6
2021-01-28 10:44:00,408.65
2021-01-28 10:45:00,1024.51
2021-01-28 10:46:00,779.21
2021-01-28 10:47:00,840.09
2021-01-28 10:48:00,496.91
2021-01-28 10:49:00,435.56
2021-01-28 10:50:00,336.54
2021-01-28 10:51:00,592.28
2021-01-28 10:52:00,668.46
2021-01-28 10:53:00,781.55
2021-01-28 10:54:00,376.17
2021-01-28 10:55:00,354.9
2021-01-28 10:56:00,842.83
2021-01-28 10:57:00,986.92
2021-01-28 10:58:00,541.91
2021-01-28 10:59:00,452.7
2021-01-28 11:00:00,317.56
2021-01-28 11:01:00,420.96
2021-01-28 11:02:00,598.56
2021-01-28 11:03:00,501.58
2021-01-28 11:04:00,461.43
2021-01-28 11:05:00,555.33
2021-01-28 11:06:00,462.65
2021-01-28 11:07:00,215.97
2021-01-28 11:08:00,411.76
2021-01-28 11:09:00,334.14
2021-01-28 11:10:00,184.24
2021-01-28 11:11:00,333.47
2021-01-28 11:12:00,371.32
2021-01-28 11:13:00,425.68
2021-01-28 11:14:00,246.26
2021-01-28 11:15:00,298.88
2021-01-28 11:16:00,194.56
2021-01-28 11:17:00,309.03
2021-01-28 11:18:00,262.05
2021-01-28 11:19:00,794.5
2021-01-28 11:20:00,432.22
2021-01-28 11:21:00,445.38
2021-01-28 11:22:00,309.63
2021-01-28 11:23:00,312.84
2021-01-28 11:24:00,312.81
2021-01-28 11:25:00,386.73
2021-01-28 11:26:00,351.14
2021-01-28 11:27:00,443.0
2021-01-28 11:28:00,525.42
2021-01-28 11:29:00,308.83
2021-01-28 11:30:00,329.3
2021-01-29 09:30:00,3240.07
2021-01-29 09:31:00,804.11
2021-01-29 09:32:00,729.4
2021-01-29 09:33:00,384.68
2021-01-29 09:34:00,612.3
2021-01-29 09:35:00,575.45
2021-01-29 09:36:00,528.37
2021-01-29 09:37:00,526.04
2021-01-29 09:38:00,388.95
2021-01-29 09:39:00,595.98
2021-01-29 09:40:00,577.84
2021-01-29 09:41:00,479.7
2021-01-29 09:42:00,469.23
2021-01-29 09:43:00,731.48
2021-01-29 09:44:00,882.67
2021-01-29 09:45:00,524.66
2021-01-29 09:46:00,533.07
2021-01-29 09:47:00,582.72
2021-01-29 09:48:00,304.68
2021-01-29 09:49:00,326.58
2021-01-29 09:50:00,409.81
2021-01-29 09:51:00,263.71
2021-01-29 09:52:00,349.52
2021-01-29 09:53:00,245.61
2021-01-29 09:54:00,443.64
2021-01-29 09:55:00,533.38
2021-01-29 09:56:00,629.88
2021-01-29 09:57:00,265.09
2021-01-29 09:58:00,270.19
2021-01-29 09:59:00,326.2
2021-01-29 10:00:00,296.95
2021-01-29 10:01:00,384.92
2021-01-29 10:02:00,272.33
2021-01-29 10:03:00,1348.89
2021-01-29 10:04:00,731.09
2021-01-29 10:05:00,1251.88
2021-01-29 10:06:00,635.39
2021-01-29 10:07:00,706.21
2021-01-29 10:08:00,565.05
2021-01-29 10:09:00,1006.69
2021-01-29 10:10:00,776.16
2021-01-29 10:11:00,650.51
2021-01-29 10:12:00,306.01
2021-01-29 10:13:00,437.29
2021-01-29 10:14:00,434.26
2021-01-29 10:15:00,344.93
2021-01-29 10:16:00,700.27
2021-01-29 10:17:00,426.93
2021-01-29 10:18:00,521.59
2021-01-29 10:19:00,541.46
2021-01-29 10:20:00,611.65
2021-01-29 10:21:00,934.08
2021-01-29 10:22:00,381.53
2021-01-29 10:23:00,320.01
2021-01-29 10:24:00,622.72
2021-01-29 10:25:00,298.63
2021-01-29 10:26:00,304.03
2021-01-29 10:27:00,203.11
2021-01-29 10:28:00,306.06
2021-01-29 10:29:00,327.41
2021-01-29 10:30:00,336.72
2021-01-29 10:31:00,459.18
2021-01-29 10:32:00,217.09
2021-01-29 10:33:00,215.1
2021-01-29 10:34:00,111.44
2021-01-29 10:35:00,337.95
2021-01-29 10:36:00,589.45
2021-01-29 10:37:00,398.16
2021-01-29 10:38:00,273.5
2021-01-29 10:39:00,345.02
2021-01-29 10:40:00,307.76
2021-01-29 10:41:00,146.86
2021-01-29 10:42:00,295.08
2021-01-29 10:43:00,353.5
2021-01-29 10:44:00,669.51
2021-01-29 10:45:00,358.9
2021-01-29 10:46:00,299.93
2021-01-29 10:47:00,370.65
2021-01-29 10:48:00,139.6
2021-01-29 10:49:00,287.89
2021-01-29 10:50:00,253.45
2021-01-29 10:51:00,222.37
2021-01-29 10:52:00,263.13
2021-01-29 10:53:00,534.48
2021-01-29 10:54:00,191.38
2021-01-29 10:55:00,461.51
2021-01-29 10:56:00,195.1
2021-01-29 10:57:00,310.89
2021-01-29 10:58:00,265.87
2021-01-29 10:59:00,490.56
2021-01-29 11:00:00,184.36
2021-01-29 11:01:00,393.89
2021-01-29 11:02:00,275.51
2021-01-29 11:03:00,158.35
2021-01-29 11:04:00,365.75
2021-01-29 11:05:00,168.81
2021-01-29 11:06:00,81.9
2021-01-29 11:07:00,108.18
2021-01-29 11:08:00,213.05
2021-01-29 11:09:00,125.01
2021-01-29 11:10:00,774.92
2021-01-29 11:11:00,875.37
2021-01-29 11:12:00,427.65
2021-01-29 11:13:00,300.28
2021-01-29 11:14:00,362.1
2021-01-29 11:15:00,773.32
2021-01-29 11:16:00,353.43
2021-01-29 11:17:00,142.5
2021-01-29 11:18:00,185.33
2021-01-29 11:19:00,173.53
2021-01-29 11:20:00,195.27
2021-01-29 11:21:00,158.77
2021-01-29 11:22:00,343.17
2021-01-29 11:23:00,430.62
2021-01-29 11:24:00,352.94
2021-01-29 11:25:00,264.95
2021-01-29 11:26:00,588.47
2021-01-29 11:27:00,176.77
2021-01-29 11:28:00,251.74
2021-01-29 11:29:00,117.87
2021-01-29 11:30:00,132.3
2021-02-01 09:30:00,5073.42
2021-02-01 09:31:00,801.71
2021-02-01 09:32:00,1022.43
2021-02-01 09:33:00,1346.73
2021-02-01 09:34:00,1295.87
2021-02-01 09:35:00,1169.86
2021-02-01 09:36:00,568.34
2021-02-01 09:37:00,494.07
2021-02-01 09:38:00,541.26
2021-02-01 09:39:00,583.92
2021-02-01 09:40:00,517.99
2021-02-01 09:41:00,393.39
2021-02-01 09:42:00,246.91
2021-02-01 09:43:00,754.29
2021-02-01 09:44:00,426.08
2021-02-01 09:45:00,615.34
2021-02-01 09:46:00,684.75
2021-02-01 09:47:00,794.73
2021-02-01 09:48:00,1401.49
2021-02-01 09:49:00,1255.44
2021-02-01 09:50:00,1013.69
2021-02-01 09:51:00,466.65
2021-02-01 09:52:00,493.7
2021-02-01 09:53:00,918.34
2021-02-01 09:54:00,1368.75
2021-02-01 09:55:00,1093.51
2021-02-01 09:56:00,619.98
2021-02-01 09:57:00,527.78
2021-02-01 09:58:00,468.61
2021-02-01 09:59:00,624.22
2021-02-01 10:00:00,378.54
2021-02-01 10:01:00,687.65
2021-02-01 10:02:00,457.3
2021-02-01 10:03:00,442.25
2021-02-01 10:04:00,301.88
2021-02-01 10:05:00,452.8
2021-02-01 10:06:00,394.16
2021-02-01 10:07:00,362.09
2021-02-01 10:08:00,590.66
2021-02-01 10:09:00,366.74
2021-02-01 10:10:00,544.88
2021-02-01 10:11:00,513.58
2021-02-01 10:12:00,441.03
2021-02-01 10:13:00,544.01
2021-02-01 10:14:00,445.93
2021-02-01 10:15:00,512.89
2021-02-01 10:16:00,398.72
2021-02-01 10:17:00,555.94
2021-02-01 10:18:00,232.55
2021-02-01 10:19:00,198.3
2021-02-01 10:20:00,303.66
2021-02-01 10:21:00,319.04
2021-02-01 10:22:00,203.44
2021-02-01 10:23:00,274.13
2021-02-01 10:24:00,375.29
2021-02-01 10:25:00,272.52
2021-02-01 10:26:00,621.83
2021-02-01 10:27:00,1154.7
2021-02-01 10:28:00,575.59
2021-02-01 10:29:00,627.29
2021-02-01 10:30:00,750.55
2021-02-01 10:31:00,415.44
2021-02-01 10:32:00,327.05
2021-02-01 10:33:00,398.15
2021-02-01 10:34:00,240.39
2021-02-01 10:35:00,398.0
2021-02-01 10:36:00,508.89
2021-02-01 10:37:00,237.5
2021-02-01 10:38:00,230.13
2021-02-01 10:39:00,321.49
2021-02-01 10:40:00,154.0
2021-02-01 10:41:00,539.46
2021-02-01 10:42:00,243.61
2021-02-01 10:43:00,587.2
2021-02-01 10:44:00,209.39
2021-02-01 10:45:00,229.54
2021-02-01 10:46:00,306.57
2021-02-01 10:47:00,448.98
2021-02-01 10:48:00,480.72
2021-02-01 10:49:00,316.26
2021-02-01 10:50:00,376.47
2021-02-01 10:51:00,690.16
2021-02-01 10:52:00,613.13
2021-02-01 10:53:00,422.58
2021-02-01 10:54:00,301.06
2021-02-01 10:55:00,391.4
2021-02-01 10:56:00,318.57
2021-02-01 10:57:00,284.18
2021-02-01 10:58:00,502.27
2021-02-01 10:59:00,290.52
2021-02-01 11:00:00,443.61
2021-02-01 11:01:00,278.57
2021-02-01 11:02:00,197.84
2021-02-01 11:03:00,212.34
2021-02-01 11:04:00,228.08
2021-02-01 11:05:00,165.44
2021-02-01 11:06:00,130.86
2021-02-01 11:07:00,285.48
2021-02-01 11:08:00,301.97
2021-02-01 11:09:00,187.39
2021-02-01 11:10:00,218.76
2021-02-01 11:11:00,136.51
2021-02-01 11:12:00,196.98
2021-02-01 11:13:00,125.2
2021-02-01 11:14:00,209.1
2021-02-01 11:15:00,220.16
2021-02-01 11:16:00,149.58
2021-02-01 11:17:00,170.91
2021-02-01 11:18:00,171.92
2021-02-01 11:19:00,146.73
2021-02-01 11:20:00,449.37
2021-02-01 11:21:00,477.47
2021-02-01 11:22:00,264.56
2021-02-01 11:23:00,422.19
2021-02-01 11:24:00,273.27
2021-02-01 11:25:00,278.69
2021-02-01 11:26:00,185.54
2021-02-01 11:27:00,217.14
2021-02-01 11:28:00,330.23
2021-02-01 11:29:00,236.64
2021-02-01 11:30:00,175.63
2021-02-02 09:30:00,2858.04
2021-02-02 09:31:00,1281.32
2021-02-02 09:32:00,763.64
2021-02-02 09:33:00,570.34
2021-02-02 09:34:00,553.38
2021-02-02 09:35:00,1732.05
2021-02-02 09:36:00,1597.16
2021-02-02 09:37:00,1113.39
2021-02-02 09:38:00,759.49
2021-02-02 09:39:00,1113.01
2021-02-02 09:40:00,695.92
2021-02-02 09:41:00,593.95
2021-02-02 09:42:00,1163.39
2021-02-02 09:43:00,1511.83
2021-02-02 09:44:00,940.47
2021-02-02 09:45:00,1006.53
2021-02-02 09:46:00,762.66
2021-02-02 09:47:00,684.06
2021-02-02 09:48:00,896.83
2021-02-02 09:49:00,565.76
2021-02-02 09:50:00,789.71
2021-02-02 09:51:00,599.0
2021-02-02 09:52:00,511.16
2021-02-02 09:53:00,544.55
2021-02-02 09:54:00,583.51
2021-02-02 09:55:00,810.7
2021-02-02 09:56:00,393.54
2021-02-02 09:57:00,403.49
2021-02-02 09:58:00,244.02
2021-02-02 09:59:00,234.62
2021-02-02 10:00:00,509.29
2021-02-02 10:01:00,350.33
2021-02-02 10:02:00,430.08
2021-02-02 10:03:00,478.43
2021-02-02 10:04:00,375.09
2021-02-02 10:05:00,1508.37
2021-02-02 10:06:00,778.97
2021-02-02 10:07:00,399.55
2021-02-02 10:08:00,323.66
2021-02-02 10:09:00,436.19
2021-02-02 10:10:00,463.97
2021-02-02 10:11:00,283.71
2021-02-02 10:12:00,314.5
2021-02-02 10:13:00,800.59
2021-02-02 10:14:00,675.96
2021-02-02 10:15:00,743.63
2021-02-02 10:16:00,870.65
2021-02-02 10:17:00,1417.02
2021-02-02 10:18:00,778.2
2021-02-02 10:19:00,748.45
2021-02-02 10:20:00,772.41
2021-02-02 10:21:00,803.67
2021-02-02 10:22:00,1929.5
2021-02-02 10:23:00,1302.64
2021-02-02 10:24:00,1005.79
2021-02-02 10:25:00,749.5
2021-02-02 10:26:00,789.28
2021-02-02 10:27:00,566.82
2021-02-02 10:28:00,831.41
2021-02-02 10:29:00,826.64
2021-02-02 10:30:00,736.15
2021-02-02 10:31:00,496.71
2021-02-02 10:32:00,628.41
2021-02-02 10:33:00,606.83
2021-02-02 10:34:00,719.1
2021-02-02 10:35:00,636.21
2021-02-02 10:36:00,444.97
2021-02-02 10:37:00,291.9
2021-02-02 10:38:00,408.47
2021-02-02 10:39:00,438.94
2021-02-02 10:40:00,423.17
2021-02-02 10:41:00,544.99
2021-02-02 10:42:00,565.86
2021-02-02 10:43:00,570.51
2021-02-02 10:44:00,347.12
2021-02-02 10:45:00,302.04
2021-02-02 10:46:00,267.69
2021-02-02 10:47:00,463.05
2021-02-02 10:48:00,308.39
2021-02-02 10:49:00,371.27
2021-02-02 10:50:00,557.96
2021-02-02 10:51:00,424.38
2021-02-02 10:52:00,345.69
2021-02-02 10:53:00,674.82
2021-02-02 10:54:00,391.44
2021-02-02 10:55:00,377.37
2021-02-02 10:56:00,221.69
2021-02-02 10:57:00,229.42
2021-02-02 10:58:00,280.75
2021-02-02 10:59:00,182.66
2021-02-02 11:00:00,138.33
2021-02-02 11:01:00,304.11
2021-02-02 11:02:00,202.2
2021-02-02 11:03:00,240.8
2021-02-02 11:04:00,185.16
2021-02-02 11:05:00,195.11
2021-02-02 11:06:00,175.52
2021-02-02 11:07:00,284.85
2021-02-02 11:08:00,120.36
2021-02-02 11:09:00,221.93
2021-02-02 11:10:00,198.29
2021-02-02 11:11:00,239.2
2021-02-02 11:12:00,205.92
2021-02-02 11:13:00,283.88
2021-02-02 11:14:00,382.73
2021-02-02 11:15:00,313.74
2021-02-02 11:16:00,470.53
2021-02-02 11:17:00,269.05
2021-02-02 11:18:00,289.73
2021-02-02 11:19:00,598.01
2021-02-02 11:20:00,466.12
2021-02-02 11:21:00,431.93
2021-02-02 11:22:00,6071.13
2021-02-02 11:23:00,169.66
2021-02-02 11:24:00,248.67
2021-02-02 11:25:00,266.75
2021-02-02 11:26:00,1079.21
2021-02-02 11:27:00,357.92
2021-02-02 11:28:00,169.12
2021-02-02 11:29:00,208.57
2021-02-02 11:30:00,196.19
2021-02-03 09:30:00,2122.55
2021-02-03 09:31:00,453.7
2021-02-03 09:32:00,590.06
2021-02-03 09:33:00,737.16
2021-02-03 09:34:00,729.76
2021-02-03 09:35:00,552.69
2021-02-03 09:36:00,1130.5
2021-02-03 09:37:00,1511.05
2021-02-03 09:38:00,764.1
2021-02-03 09:39:00,915.23
2021-02-03 09:40:00,842.06
2021-02-03 09:41:00,506.12
2021-02-03 09:42:00,528.92
2021-02-03 09:43:00,422.68
2021-02-03 09:44:00,1051.03
2021-02-03 09:45:00,509.88
2021-02-03 09:46:00,373.96
2021-02-03 09:47:00,506.91
2021-02-03 09:48:00,433.58
2021-02-03 09:49:00,401.74
2021-02-03 09:50:00,334.98
2021-02-03 09:51:00,425.49
2021-02-03 09:52:00,498.59
2021-02-03 09:53:00,707.17
2021-02-03 09:54:00,396.67
2021-02-03 09:55:00,274.92
2021-02-03 09:56:00,619.28
2021-02-03 09:57:00,785.81
2021-02-03 09:58:00,772.22
2021-02-03 09:59:00,498.69
2021-02-03 10:00:00,441.75
2021-02-03 10:01:00,372.56
2021-02-03 10:02:00,237.13
2021-02-03 10:03:00,232.99
2021-02-03 10:04:00,220.85
2021-02-03 10:05:00,268.68
2021-02-03 10:06:00,218.28
2021-02-03 10:07:00,397.05
2021-02-03 10:08:00,389.34
2021-02-03 10:09:00,351.95
2021-02-03 10:10:00,361.0
2021-02-03 10:11:00,623.51
2021-02-03 10:12:00,434.66
2021-02-03 10:13:00,526.54
2021-02-03 10:14:00,1618.48
2021-02-03 10:15:00,485.5
2021-02-03 10:16:00,623.02
2021-02-03 10:17:00,280.47
2021-02-03 10:18:00,385.12
2021-02-03 10:19:00,370.32
2021-02-03 10:20:00,330.48
2021-02-03 10:21:00,553.49
2021-02-03 10:22:00,618.05
2021-02-03 10:23:00,483.05
2021-02-03 10:24:00,415.77
2021-02-03 10:25:00,327.12
2021-02-03 10:26:00,1131.14
2021-02-03 10:27:00,504.5
2021-02-03 10:28:00,980.21
2021-02-03 10:29:00,1011.19
2021-02-03 10:30:00,476.25
2021-02-03 10:31:00,693.3
2021-02-03 10:32:00,583.11
2021-02-03 10:33:00,588.15
2021-02-03 10:34:00,411.11
2021-02-03 10:35:00,534.12
2021-02-03 10:36:00,618.89
2021-02-03 10:37:00,411.06
2021-02-03 10:38:00,548.45
2021-02-03 10:39:00,603.43
2021-02-03 10:40:00,738.2
2021-02-03 10:41:00,606.41
2021-02-03 10:42:00,580.58
2021-02-03 10:43:00,344.34
2021-02-03 10:44:00,583.74
2021-02-03 10:45:00,475.1
2021-02-03 10:46:00,353.5
2021-02-03 10:47:00,231.51
2021-02-03 10:48:00,172.39
2021-02-03 10:49:00,189.92
2021-02-03 10:50:00,410.51
2021-02-03 10:51:00,262.47
2021-02-03 10:52:00,244.14
2021-02-03 10:53:00,232.45
2021-02-03 10:54:00,208.5
2021-02-03 10:55:00,91.64
2021-02-03 10:56:00,170.13
2021-02-03 10:57:00,294.96
2021-02-03 10:58:00,141.51
2021-02-03 10:59:00,243.04
2021-02-03 11:00:00,300.29
2021-02-03 11:01:00,188.28
2021-02-03 11:02:00,285.68
2021-02-03 11:03:00,193.37
2021-02-03 11:04:00,222.44
2021-02-03 11:05:00,113.29
2021-02-03 11:06:00,287.44
2021-02-03 11:07:00,145.8
2021-02-03 11:08:00,234.57
2021-02-03 11:09:00,277.92
2021-02-03 11:10:00,280.38
2021-02-03 11:11:00,138.05
2021-02-03 11:12:00,76.93
2021-02-03 11:13:00,252.24
2021-02-03 11:14:00,237.99
2021-02-03 11:15:00,294.9
2021-02-03 11:16:00,230.44
2021-02-03 11:17:00,309.0
2021-02-03 11:18:00,223.0
2021-02-03 11:19:00,148.77
2021-02-03 11:20:00,248.4
2021-02-03 11:21:00,213.42
2021-02-03 11:22:00,310.43
2021-02-03 11:23:00,187.51
2021-02-03 11:24:00,298.93
2021-02-03 11:25:00,181.99
2021-02-03 11:26:00,107.03
2021-02-03 11:27:00,141.28
2021-02-03 11:28:00,89.13
2021-02-03 11:29:00,214.08
2021-02-03 11:30:00,185.07
2021-02-04 09:30:00,1857.43
2021-02-04 09:31:00,385.63
2021-02-04 09:32:00,406.88
2021-02-04 09:33:00,422.39
2021-02-04 09:34:00,1226.01
2021-02-04 09:35:00,671.0
2021-02-04 09:36:00,684.32
2021-02-04 09:37:00,494.47
2021-02-04 09:38:00,425.75
2021-02-04 09:39:00,603.2
2021-02-04 09:40:00,1041.42
2021-02-04 09:41:00,941.73
2021-02-04 09:42:00,346.03
2021-02-04 09:43:00,359.64
2021-02-04 09:44:00,503.03
2021-02-04 09:45:00,263.68
2021-02-04 09:46:00,232.16
2021-02-04 09:47:00,221.1
2021-02-04 09:48:00,413.34
2021-02-04 09:49:00,383.22
2021-02-04 09:50:00,284.73
2021-02-04 09:51:00,193.12
2021-02-04 09:52:00,290.21
2021-02-04 09:53:00,458.32
2021-02-04 09:54:00,280.57
2021-02-04 09:55:00,249.28
2021-02-04 09:56:00,839.9
2021-02-04 09:57:00,614.48
2021-02-04 09:58:00,429.58
2021-02-04 09:59:00,517.27
2021-02-04 10:00:00,445.64
2021-02-04 10:01:00,257.4
2021-02-04 10:02:00,543.52
2021-02-04 10:03:00,997.16
2021-02-04 10:04:00,551.02
2021-02-04 10:05:00,521.41
2021-02-04 10:06:00,571.28
2021-02-04 10:07:00,554.85
2021-02-04 10:08:00,937.46
2021-02-04 10:09:00,989.31
2021-02-04 10:10:00,781.79
2021-02-04 10:11:00,558.02
2021-02-04 10:12:00,654.15
2021-02-04 10:13:00,564.77
2021-02-04 10:14:00,810.08
2021-02-04 10:15:00,512.03
2021-02-04 10:16:00,409.32
2021-02-04 10:17:00,236.27
2021-02-04 10:18:00,414.88
2021-02-04 10:19:00,455.64
2021-02-04 10:20:00,308.65
2021-02-04 10:21:00,412.43
2021-02-04 10:22:00,459.69
2021-02-04 10:23:00,250.15
2021-02-04 10:24:00,338.19
2021-02-04 10:25:00,399.16
2021-02-04 10:26:00,365.82
2021-02-04 10:27:00,369.38
2021-02-04 10:28:00,508.26
2021-02-04 10:29:00,492.43
2021-02-04 10:30:00,278.51
2021-02-04 10:31:00,305.41
2021-02-04 10:32:00,312.95
2021-02-04 10:33:00,307.78
2021-02-04 10:34:00,480.96
2021-02-04 10:35:00,626.38
2021-02-04 10:36:00,1323.14
2021-02-04 10:37:00,995.86
2021-02-04 10:38:00,639.42
2021-02-04 10:39:00,468.96
2021-02-04 10:40:00,372.14
2021-02-04 10:41:00,371.54
2021-02-04 10:42:00,313.04
2021-02-04 10:43:00,220.53
2021-02-04 10:44:00,237.53
2021-02-04 10:45:00,339.49
2021-02-04 10:46:00,575.3
2021-02-04 10:47:00,290.58
2021-02-04 10:48:00,406.15
2021-02-04 10:49:00,295.71
2021-02-04 10:50:00,230.43
2021-02-04 10:51:00,182.52
2021-02-04 10:52:00,158.07
2021-02-04 10:53:00,213.49
2021-02-04 10:54:00,212.16
2021-02-04 10:55:00,248.47
2021-02-04 10:56:00,146.41
2021-02-04 10:57:00,261.54
2021-02-04 10:58:00,261.49
2021-02-04 10:59:00,156.08
2021-02-04 11:00:00,307.19
2021-02-04 11:01:00,576.19
2021-02-04 11:02:00,355.59
2021-02-04 11:03:00,150.0
2021-02-04 11:04:00,95.87
2021-02-04 11:05:00,186.19
2021-02-04 11:06:00,231.16
2021-02-04 11:07:00,260.32
2021-02-04 11:08:00,243.26
2021-02-04 11:09:00,275.17
2021-02-04 11:10:00,234.37
2021-02-04 11:11:00,165.82
2021-02-04 11:12:00,206.04
2021-02-04 11:13:00,176.26
2021-02-04 11:14:00,114.31
2021-02-04 11:15:00,287.78
2021-02-04 11:16:00,302.27
2021-02-04 11:17:00,230.99
2021-02-04 11:18:00,103.46
2021-02-04 11:19:00,155.12
2021-02-04 11:20:00,86.45
2021-02-04 11:21:00,221.11
2021-02-04 11:22:00,97.64
2021-02-04 11:23:00,186.38
2021-02-04 11:24:00,168.18
2021-02-04 11:25:00,252.6
2021-02-04 11:26:00,284.82
2021-02-04 11:27:00,103.5
2021-02-04 11:28:00,215.52
2021-02-04 11:29:00,146.16
2021-02-04 11:30:00,79.61
2021-02-05 09:30:00,1873.02
2021-02-05 09:31:00,503.93
2021-02-05 09:32:00,608.37
2021-02-05 09:33:00,600.71
2021-02-05 09:34:00,309.89
2021-02-05 09:35:00,350.61
2021-02-05 09:36:00,753.91
2021-02-05 09:37:00,405.61
2021-02-05 09:38:00,573.76
2021-02-05 09:39:00,571.05
2021-02-05 09:40:00,509.88
2021-02-05 09:41:00,524.14
2021-02-05 09:42:00,644.2
2021-02-05 09:43:00,568.99
2021-02-05 09:44:00,322.94
2021-02-05 09:45:00,358.13
2021-02-05 09:46:00,264.04
2021-02-05 09:47:00,244.76
2021-02-05 09:48:00,191.55
2021-02-05 09:49:00,291.02
2021-02-05 09:50:00,252.63
2021-02-05 09:51:00,115.38
2021-02-05 09:52:00,167.31
2021-02-05 09:53:00,237.79
2021-02-05 09:54:00,187.46
2021-02-05 09:55:00,235.11
2021-02-05 09:56:00,200.06
2021-02-05 09:57:00,314.25
2021-02-05 09:58:00,160.82
2021-02-05 09:59:00,181.68
2021-02-05 10:00:00,394.54
2021-02-05 10:01:00,316.25
2021-02-05 10:02:00,420.57
2021-02-05 10:03:00,265.9
2021-02-05 10:04:00,309.46
2021-02-05 10:05:00,193.57
2021-02-05 10:06:00,300.55
2021-02-05 10:07:00,185.41
2021-02-05 10:08:00,225.32
2021-02-05 10:09:00,257.53
2021-02-05 10:10:00,441.56
2021-02-05 10:11:00,259.89
2021-02-05 10:12:00,350.78
2021-02-05 10:13:00,237.56
2021-02-05 10:14:00,540.53
2021-02-05 10:15:00,188.37
2021-02-05 10:16:00,222.26
2021-02-05 10:17:00,250.55
2021-02-05 10:18:00,177.91
2021-02-05 10:19:00,323.49
2021-02-05 10:20:00,252.27
2021-02-05 10:21:00,154.34
2021-02-05 10:22:00,197.35
2021-02-05 10:23:00,611.46
2021-02-05 10:24:00,270.84
2021-02-05 10:25:00,207.15
2021-02-05 10:26:00,202.25
2021-02-05 10:27:00,285.19
2021-02-05 10:28:00,283.45
2021-02-05 10:29:00,176.71
2021-02-05 10:30:00,276.82
2021-02-05 10:31:00,188.27
2021-02-05 10:32:00,182.62
2021-02-05 10:33:00,192.32
2021-02-05 10:34:00,147.05
